,yn,score
161,1,4.879523422030834
162,1,3.8432848303877054
163,1,4.9172447899721226
164,1,4.398727640135414
165,1,4.821795268797677
166,1,4.9737863906897655
167,1,4.992616131674827
168,1,4.692837178652083
169,1,4.643243100438486
170,1,4.643936668934851
171,1,4.5759182799368725
172,1,4.072540919783382
173,1,4.9064013299170215
174,1,4.984436795184288
175,1,4.538246052671488
176,1,4.7440988772238715
177,1,3.9432099081526535
178,1,4.984812772781018
179,1,4.911726909614975
180,1,4.961180456319576
181,1,3.5124958782294717
182,1,4.99012620201459
183,1,4.691817673448877
184,1,4.939660771932194
185,1,4.496454488785553
186,1,4.960328211763
187,1,4.743347393835394
188,1,4.9812528586993965
189,1,4.106856930371932
190,1,4.952212765047337
191,1,3.9888177394993187
192,1,4.929683287967501
193,1,4.924042017480531
194,1,4.7572342926378015
195,1,4.929521616745201
196,1,4.935415968021046
197,1,4.968401043676178
198,1,4.899455421306541
199,1,4.93353163258771
200,1,4.8234126764897685
201,1,4.925607859764047
202,1,4.9178772238383806
203,1,4.9200589806396495
204,1,4.759056713778328
205,1,4.942434335694912
206,1,4.876586345455495
207,0,0.059606869113241395
208,1,4.941219925204835
209,1,4.853553575510813
210,1,4.679054094178247
211,1,4.8847242075820825
212,1,4.809623550412481
213,1,3.9827007096274856
214,1,4.929534110524154
215,1,4.960727308048607
216,1,4.663778956854689
217,1,4.69557703255733
218,1,4.969056425164108
219,1,4.822842017393098
220,1,4.832459679111323
221,1,4.88342079001032
222,1,4.842137454131015
223,1,4.953989782909167
224,1,4.442691474034838
225,1,4.908398722169919
226,1,4.9809632845934155
227,1,4.182906337495684
228,1,4.935253662434817
229,1,4.699533472001544
230,1,4.747602901320731
231,1,4.731955583324534
232,1,4.817124689945875
233,1,4.9922181746135665
234,1,4.986143328630148
235,1,4.8876523416716
236,1,4.394653380819111
237,1,4.803144569568424
238,1,4.747514698022861
239,1,4.5989922676881445
240,1,4.956040036468182
241,1,4.960703484243725
242,1,4.784171192156115
243,1,4.913532258900832
244,1,4.152143023330489
245,1,4.997283277156988
246,1,4.587567881789685
247,1,4.840916578529556
248,1,4.677135248238109
249,1,4.554147614033575
250,1,4.8181079959632624
251,1,4.93672180463931
252,1,4.857487881016347
253,1,4.940355511550932
254,1,2.0963777205918617
255,1,4.943074525794203
256,1,4.606533186987521
257,1,4.868964453818849
258,1,4.910626486122898
259,1,4.955549148449525
260,1,4.773613826671295
261,1,4.9057930263293885
262,1,4.977555115690116
263,1,4.676745094116772
264,1,4.850691878338014
265,1,4.553463914343331
266,1,4.676962425298222
267,1,4.711257823126561
268,1,4.909090339899576
269,1,4.878992719599576
270,1,4.967677482724535
271,1,4.972589912253543
272,1,4.806523745012095
273,1,4.990898808464403
274,1,4.870485502000575
275,1,4.961937928725599
276,1,4.958718149344643
277,1,4.92737420356241
278,1,4.906048365067586
279,1,4.951815969012313
280,1,4.576594715590156
281,1,4.993652051686657
282,1,4.94494258459064
283,1,4.900705749008998
284,1,4.978877423902094
285,1,3.4193226409317727
286,1,4.951350433057546
287,1,4.589204204984838
288,1,4.917497721610039
289,1,4.963876189995401
290,1,3.237029900859796
291,1,4.957707926759096
292,1,4.744665286103054
293,1,4.956046145458209
294,1,4.7055011628739924
295,1,4.9109761616306695
296,1,4.649563073736595
297,1,4.946274212305578
298,1,4.901902970535372
299,1,4.769595244555076
300,1,4.969432869908282
301,1,4.799966640706293
302,1,4.916300462298589
303,1,4.917849329819602
304,1,4.946293706243985
305,1,4.979010642228188
306,1,4.839392074877065
307,1,4.957935616698085
308,1,4.675945519342347
309,1,4.822867090463458
310,1,4.96792721045169
311,1,4.863035144755406
312,0,1.4503572100938757
313,1,4.985188414839865
314,1,4.984144314488805
315,1,4.99305202056935
316,1,4.980973288223477
317,1,4.854824939857868
318,1,4.887843664430977
319,1,4.858857108989085
320,1,4.933431519646749
321,1,4.934889804979305
322,1,3.072242266038965
323,0,0.06060167852828413
324,1,4.804471356793599
325,1,4.912429723316771
326,1,4.980608988722534
327,1,4.8833330593084385
328,1,4.375226973274397
329,1,4.687745851816809
330,1,4.980189724862756
331,1,4.960438646964422
332,1,4.287006415926234
333,1,4.822095213115946
334,1,3.894790993621773
335,1,4.981332532126818
336,1,4.977459858162027
337,1,4.524513667332616
338,1,4.506434522541285
339,1,4.9510234150977475
340,1,4.974961545408108
341,1,4.864920973029758
342,1,4.947611409947372
343,1,4.933909016433551
344,1,4.623297836582115
345,1,4.958552957962509
346,1,4.713731858594613
347,1,4.193955941395969
348,1,3.7697389998907713
349,1,4.7486985092192535
350,1,4.339395881656685
351,1,4.8347860833140555
352,1,4.766963828027209
353,1,4.60620883259234
354,1,4.934966218602924
355,1,3.723003229443144
356,1,4.8407468379739464
357,1,4.059671240246963
358,1,4.683397661147004
359,1,3.0036473364430694
360,1,3.320292961812867
361,1,4.847048295055773
362,1,4.953500025882204
363,1,4.975851028326672
364,1,4.975376289533792
365,1,4.948172290302344
366,1,4.97445995696683
367,1,4.9403203226640064
368,1,4.580351550130732
369,1,4.577255097386701
370,1,1.6650812222780111
371,1,4.328206098656784
372,1,2.3815758959489197
373,1,3.888652847017362
374,1,4.12373214534897
375,1,4.241734910144348
376,1,4.92225980406498
377,1,3.271952532193441
378,0,1.6964869391200648
379,1,3.6357283740402826
380,1,3.1846548280712494
381,1,3.58565467633519
382,1,4.97324663106145
383,1,2.8549368940169724
384,1,4.578805928750605
385,1,4.985433228834314
386,1,4.699425733191524
387,1,4.934771396164115
388,1,4.98419078519986
389,1,4.264489378263585
390,1,4.914445653887298
391,0,0.30155748748662425
392,0,0.29931234078509544
393,1,4.3811043383268355
394,1,4.307833934044382
395,1,3.9925877211043774
396,1,4.402907742209062
397,1,4.512114628678009
398,1,4.926150424816376
399,1,4.947742278979677
400,1,4.38180619477014
401,1,4.777063206101335
402,1,4.726571189423065
403,1,4.072040770591328
404,1,3.6720784789837437
405,1,4.647287305798497
406,1,4.973021528685753
407,0,1.4867752474726217
408,0,0.4479979410122797
409,1,3.916371060304085
410,1,3.6617880803032743
411,1,4.503133369315467
412,1,3.9107652945935345
413,1,2.5732744417691285
414,1,4.175221503105096
415,1,4.93493709104356
416,1,3.971065874868076
417,1,4.16082934563308
418,1,4.30290690593826
419,0,1.7882454132533265
420,1,4.175229058754499
421,1,4.4432825326542345
422,1,4.612666669234264
423,1,2.181632814098947
424,1,4.333077062331046
425,1,4.620474220371323
426,1,4.761590715867705
427,1,2.218098540446882
428,0,0.9513113365164726
429,1,4.798828204434761
430,0,1.9955316757138366
431,1,4.248119622935703
432,1,4.209103796435528
433,1,4.466742403956757
434,0,0.11701613887830034
435,1,4.558565638521966
436,1,4.923111658458959
437,1,4.725099166243169
438,1,4.988338856345274
439,1,4.753196695112549
440,1,4.88132999211916
441,1,4.440198661891396
442,1,4.366770481767854
443,1,4.202313030261109
444,1,4.812199743802444
445,0,0.35207445224455663
446,1,4.887762234250815
447,1,4.118646438359864
448,1,4.90645045242931
449,1,4.8799651326876
450,1,4.882636265631928
451,1,3.9751907259262955
452,1,4.020420437195818
453,1,4.1593851505152415
454,1,4.174657706644781
455,1,4.6365927042797725
456,0,0.03687123492269423
457,1,4.6537565974051915
458,1,3.9008874598678847
459,1,4.271233424484982
460,1,3.9070380441477233
461,1,4.243130584565772
462,1,3.707856389251018
463,1,4.899505233025949
464,1,4.581350313755077
465,1,2.013183744989979
466,1,3.818380324809151
467,1,3.938098342359748
468,0,1.2167303385730743
469,1,4.885592804668678
470,1,4.428595529909144
471,1,4.417184151699406
472,1,4.324934670831901
473,1,3.8073139574274086
474,1,4.895951948376591
475,1,3.962713006399493
476,1,4.35811353376636
477,1,4.78853367652293
478,1,4.107646392930745
479,1,4.902363279908717
480,1,4.289430944940645
481,1,2.805454134237116
482,1,2.9422277913781567
483,1,1.9051311437591798
484,1,4.819567939745042
485,1,4.814228751523443
486,1,4.405605028770253
487,1,4.940556873424027
488,1,4.255638392198138
489,1,4.943188785795156
490,1,4.207149717377345
491,1,4.797744896102072
492,1,4.5001409738414635
493,1,4.5606707259005015
494,0,0.1962778233797999
495,1,4.63389277364971
496,1,4.290042154301525
497,1,4.001155690184737
498,1,4.596821134124039
499,1,4.765334928140264
