,yn,score
182,1,4.73562613533814
183,1,3.7690899085090788
184,0,2.001724164492109
185,1,3.510076066626905
186,1,3.825318282232498
187,1,4.978071272980322
188,1,7.1176557540734064
189,1,4.814198322736823
190,1,3.15060566900232
191,1,4.995428898535371
192,1,4.987499860044105
193,1,2.5908410587647683
194,1,4.91057970529928
195,1,4.839028439230043
196,1,4.860170164463178
197,1,4.881022499625962
198,1,2.9360514344903144
199,1,4.907324595896033
200,1,4.966971658111883
201,1,4.981539538398282
202,1,4.9263672511271
203,0,1.82651982709555
204,1,4.571229458381521
205,1,4.964095138896152
206,1,3.51141420284152
207,0,0.9952015848982135
208,1,4.9777924428251525
209,1,4.9944894305891
210,1,1.089793058666744
211,1,4.953817209135323
212,1,4.7927974782445535
213,1,4.6185792124037945
214,1,4.993468607623489
215,1,3.889106320315884
216,1,4.730911484577981
217,1,4.97110699682303
218,0,0.6476281904847679
219,1,4.930011209287322
220,1,4.9791470343358775
221,0,0.11575365131884684
222,1,4.185476011452635
223,1,4.934061902478389
224,1,4.80868856438605
225,1,4.4248051265307495
226,1,8.503612701124895
227,1,4.982292917358009
228,1,4.996434002668994
229,1,4.995997485034898
230,1,4.509297358437182
231,1,4.888967558452746
232,1,4.984527216829451
233,1,3.9909989030640745
234,1,4.981890564510394
235,1,4.860991533695275
236,1,4.627085222378248
237,1,4.902658933110572
238,1,7.023611631912126
239,1,4.942582039591019
240,1,4.88162407382064
241,1,4.805759083518616
242,1,6.166871869711975
243,1,4.940444979052719
244,1,4.454603434075012
245,1,4.984540496312406
246,1,4.902588280923518
247,1,4.871703287601672
248,1,4.9369236578529545
249,1,4.601552024567599
250,1,4.799117562995273
251,1,2.165604667091702
252,1,4.93500881114992
253,1,4.718754649711572
254,1,4.739059801448895
255,0,1.1003844945440968
256,1,4.999172758427647
257,0,1.1904773436023974
258,1,4.872970055539033
259,1,0.6386292236049435
260,1,4.865470417862974
261,1,2.2926866200327205
262,1,4.76134748983433
263,1,2.3699330276557236
264,1,3.9749947075782917
265,1,4.59277452467815
266,1,4.883707558097032
267,1,4.291076225656802
268,1,4.038517893811747
269,0,0.8190834528282589
270,1,4.990065020097432
271,1,0.8554665304015008
272,1,4.524977545953906
273,1,4.544479830168373
274,0,1.4427323418641766
275,1,9.9271504323056
276,1,4.791524826665089
277,1,4.625198274320685
278,1,4.995176338599617
279,1,2.7317511867341655
280,1,4.80286344136557
281,1,8.603550924471142
282,1,4.39406047110634
283,1,4.8926508174480645
284,1,4.991924545700192
285,1,4.983880950662063
286,1,1.016044552730797
287,1,4.924997392791825
288,1,8.075482842702433
289,1,4.713732749891301
290,1,4.126272276224167
291,1,4.804798032526752
292,1,1.1250120591517805
293,1,3.0164354088254863
294,1,4.99478396843065
295,1,2.6719979246773526
296,1,4.8318273022293505
297,1,4.973995588064937
298,1,4.102408301644571
299,1,2.7459060937939523
300,1,4.929755140439717
301,1,4.987066304411142
302,0,0.5073372800889949
303,1,4.533213030123483
304,1,4.38753453015098
305,0,0.5823125623606238
306,1,4.990697301909253
307,1,2.2828811811294885
308,1,0.9605404347979357
309,1,4.48017691644367
310,1,4.7586333066323965
311,1,1.258396814357236
312,1,4.998369217339296
313,1,4.73163267429793
314,1,4.711283053124363
315,1,4.923650562534517
316,1,3.60200948500296
317,1,4.989955993063783
318,0,1.8648750884986256
319,1,2.946059499796191
320,1,4.971919136205344
321,1,4.379837400916686
322,1,0.7058276731667011
323,1,4.9949281791761955
324,1,4.9027121757346155
325,1,4.046457783519345
326,0,1.076868515716254
327,1,4.993248974830346
328,1,4.946214064819399
329,1,4.959108588063422
330,1,4.784966832194733
331,1,4.690499308886274
332,0,1.8936751195625705
333,1,4.888788404857206
334,1,4.997348675969669
335,1,4.928143566542
336,1,4.970521343894039
337,1,3.9389037972886656
338,1,4.984068916648233
339,0,1.6640295288452114
340,1,4.22710002146018
341,1,4.949178385747874
342,0,1.5434994206204662
343,1,4.961716391151199
344,1,4.720569883241743
345,1,4.564701262127635
346,1,3.9136950259515
347,1,4.585996709895058
348,0,2.2201153192122076
349,1,4.8530338847612
350,1,4.946439006024693
351,1,4.407468026087058
352,1,4.693358433290482
353,1,3.0390593959321737
354,1,4.816642792732931
355,1,4.942789624783625
356,1,4.988169697004937
357,1,4.72708506424465
358,1,4.969475980325023
359,0,0.6341889067108861
360,0,2.1323473395479424
361,1,4.979660232824206
362,0,2.1980273371289614
363,1,3.830676854002305
364,1,6.424777898166528
365,1,4.74578943869876
366,1,4.955912741597619
367,1,5.0329388448321115
368,1,4.54303665496306
369,1,4.8687360460438684
370,1,4.888124623823019
371,1,4.891141425655929
372,1,4.689735127629884
373,1,4.963182335069906
374,1,4.817439488950968
375,1,4.97466406143743
376,1,4.752188842248466
377,1,4.928497305751455
378,1,3.616103217400933
379,1,4.563392406109046
380,1,4.970555345500958
381,1,4.977982109134011
382,1,3.4223952633492987
383,1,4.555471787986221
384,0,2.03831435136691
385,1,3.40657856638502
386,1,4.992334453878857
387,1,3.12238458231322
388,1,3.111262407775553
389,1,4.979794379339526
390,1,4.793815164410047
391,1,3.8355413859887664
392,1,4.947197512976326
393,1,4.866263241594031
394,1,2.485289023658973
395,1,4.7685984525740555
396,1,3.510664375275225
397,1,3.122392262768468
398,1,4.743373088432216
399,1,3.8638373431430395
400,1,4.98430980565523
401,1,4.780167083722942
402,1,4.970987944713759
403,1,4.316902194240756
404,1,4.8908203084107
405,1,2.703926346302008
406,1,4.818607319199631
407,0,0.1869613397104528
408,1,3.235122138499165
409,1,4.970908455061323
410,1,4.978302848068075
411,1,4.98338242532301
412,1,2.870374492833584
413,1,4.680378617833169
414,1,4.729865948215187
415,1,4.871612536344939
416,1,4.831823372090632
417,1,4.975986549803097
418,1,3.9989001878121444
419,1,4.239861198808522
420,1,3.2268260750296696
421,1,4.887627015446237
422,1,4.995507956446445
423,1,4.368150681321757
424,1,4.930763655736374
425,1,4.99774877931873
426,1,4.956795938013793
427,0,0.7644336470188597
428,1,3.9392239328674368
429,1,4.979139196942212
430,1,4.917113332222274
431,0,0.2271815219647185
432,0,1.5013321343785602
433,1,0.6011823427970464
434,1,3.9192139291736354
435,1,0.23915826298336276
436,1,4.800139092107962
437,1,3.7159237115015245
438,1,4.8662059209022335
439,0,1.4632922370553718
440,1,4.598140771251971
441,1,2.699377537373552
442,1,4.993282076021152
443,1,4.995314612810664
444,1,4.68810191262429
445,1,4.102055388311145
446,1,5.304992043221205
447,1,4.783248781707832
448,1,4.9955371779771385
449,1,4.962036871531042
450,1,4.9837278225788815
451,1,2.938319757483031
452,1,3.9058256788777928
453,1,2.9923538624977137
454,1,1.0877164545242057
455,1,4.923389466142684
456,1,4.818826701088445
457,1,4.700118710533648
458,1,4.9954424401451645
459,1,4.547946691014193
460,1,4.984872617654001
461,1,4.8161583287103
462,1,4.0773672694098275
463,1,4.985951419079822
464,1,4.903001255815348
465,1,4.499932778552155
466,0,0.9409198615588977
467,1,4.670716233381298
468,1,4.964309339405672
469,1,4.8710259633587825
470,1,4.888453843839421
471,1,4.021313144831569
472,1,4.965867988702229
473,1,4.976622522472798
474,1,4.164683102686711
475,1,4.85689043026161
476,1,4.99709170643526
477,1,3.0365466232088134
478,0,1.0385714159166353
479,1,4.6167048238969555
480,1,2.9911457858641453
481,1,4.999201430071416
482,1,4.451892329969851
483,1,3.3914152011379244
484,1,4.72507371051327
485,1,4.200884508028445
486,1,4.989353734125623
487,1,4.753209664683927
488,1,4.938478040631726
489,1,4.830857205309234
490,0,1.6338076702890747
491,1,2.970073959124236
492,1,4.068226540202718
493,1,4.997301738448848
494,1,4.431047729077198
495,1,4.998334201075089
496,1,4.22129066445498
497,1,4.305679572907368
498,1,4.788390517150255
499,1,4.115121224928203
